0
ABT
ABMD
ACN
ATVI
ADBE
AMD
AAP
AES
AFL
A
APD
AKAM
ALK
ALB
ARE
ALXN
ALGN
ALL
AMZN
AEE
AAL
AEP
AXP
AIG
AMT
AWK
AMP
ABC
AME
AMGN
APH
ADI
ANSS
ANTM
AON
AOS
APA
AAPL
AMAT
ADM
AJG
AIZ
ATO
ADSK
ADP
AZO
AVB
AVY
AVGO
BKR
BLL
BAC
BK
BAX
BDX
BBY
BIO
BIIB
BLK
BA
BKNG
BWA
BXP
BSX
BMY
BR
BEN
CHRW
COG
CDNS
CPB
COF
CAH
CCL
CAT
CBRE
CE
CNC
CNP
CERN
CF
CRL
CHTR
CVX
CMG
CB
CHD
CI
CINF
CTAS
CSCO
C
CTXS
CLX
CME
CMS
CTSH
CL
CMCSA
CMA
CAG
COP
COO
CPRT
COST
CCI
CSX
CMI
CVS
CRM
DHI
DHR
DRI
DVA
DE
DAL
DVN
DXCM
DLR
DFS
DISCA
DISCK
DISH
DG
DLTR
D
DPZ
DOV
DTE
DUK
DRE
DD
DXC
DGX
DIS
ED
EMN
ETN
EBAY
ECL
EIX
EW
EA
EMR
ETR
EOG
EFX
EQIX
EQR
ESS
EL
EVRG
ES
EXC
EXPE
EXPD
EXR
FFIV
FAST
FRT
FDX
FIS
FITB
FE
FISV
FMC
F
FTNT
FCX
GOOGL
GOOG
GLW
GPS
GRMN
GD
GE
GIS
GPC
GILD
GL
GPN
GS
GWW
HAL
HBI
HIG
HAS
HSIC
HSY
HES
HOLX
HD
HON
HRL
HST
HPQ
HUM
HBAN
IT
IEX
IDXX
ITW
ILMN
INCY
INTC
ICE
IBM
IP
IPG
IFF
INTU
ISRG
IVZ
IPGP
IRM
JKHY
J
JBHT
JNJ
JCI
JPM
JNPR
KMX
KO
KSU
K
KEY
KMB
KIM
KLAC
KR
LNT
LB
LHX
LH
LRCX
LVS
LEG
LDOS
LEN
LLY
LNC
LIN
LYV
LKQ
LMT
L
LOW
LUV
MMM
MO
MTB
MRO
MKTX
MAR
MMC
MLM
MAS
MA
MKC
MXIM
MCD
MCK
MDT
MRK
MET
MTD
MGM
MCHP
MU
MSFT
MAA
MHK
MDLZ
MPWR
MNST
MCO
MS
MOS
MSI
MSCI
NDAQ
NTAP
NFLX
NWL
NEM
NEE
NKE
NI
NSC
NTRS
NOC
NLOK
NOV
NRG
NUE
NVDA
NVR
ORLY
OXY
ODFL
OMC
OKE
ORCL
O
PEAK
PCAR
PKG
PH
PAYX
PENN
PNR
PBCT
PEP
PKI
PRGO
PFE
PM
PNW
PXD
PNC
POOL
PPG
PPL
PFG
PG
PGR
PLD
PRU
PTC
PEG
PSA
PHM
PVH
PWR
QCOM
RE
RL
RJF
RTX
REG
REGN
RF
RSG
RMD
RHI
ROK
ROL
ROP
ROST
RCL
SCHW
STZ
SJM
SPGI
SBAC
SLB
STX
SEE
SRE
SHW
SPG
SWKS
SNA
SO
SWK
SBUX
STT
STE
SYK
SIVB
SNPS
SYY
T
TAP
TMUS
TROW
TTWO
TPR
TGT
TEL
TDY
TFX
TER
TXN
TXT
TMO
TJX
TSCO
TT
TDG
TRV
TRMB
TFC
TYL
TSN
UDR
ULTA
USB
UAA
UNP
UAL
UNH
UPS
URI
UHS
UNM
VLO
VTR
VRSN
VRSK
VZ
VRTX
VFC
VIAC
VTRS
V
VNO
VMC
WRB
WAB
WMT
WBA
WM
WAT
WEC
WFC
WELL
WST
WDC
WU
WY
WHR
WMB
WLTW
WYNN
XRAY
XOM
XEL
XLNX
YUM
ZBRA
ZBH
ZION
